vowel,F3,F2,F1
o,2847.8214563836254,1081.4570911677752,580.7883965450111
o,2447.59502572661,1020.912502610763,548.7768185375543
o,2922.6323125674394,1031.5446101834689,574.9573388213428
o,2675.47736697628,1048.4578211750954,579.9807068832512
o,2619.522262278414,1165.0810494798106,588.0470846370459
o,2828.1913569686417,992.1298804503938,550.1413870799047
o,2839.8496536490434,1057.8042873150234,596.6433385725159
o,2760.6796764207816,1064.12023409438,519.1350907378469
o,2769.5168589944074,1054.4950968772393,574.1825341254944
o,2721.492927799623,1012.1890297313835,595.5304466374434
o,2992.2938788154056,1045.78766098246,492.93309699812517
D,3178.571915733829,1134.8678872978685,768.7942563842672
D,2750.242778469399,1157.3776477129093,796.0960501071248
D,2958.2286556854638,1083.399669064976,768.7970750085838
D,3110.7130561192575,1148.7567479685995,774.2629232215905
D,2691.0435714995815,1164.7370685706187,821.2612613755075
D,2947.491775588345,1121.3001109470135,795.1069016653461
D,3060.038312454784,1196.8261141953394,750.3784449173509
D,2464.5040848754484,1152.8566784023847,812.1840853495263
D,2670.2015017474955,1135.5007551434262,770.7025514776562
D,2838.7252286991866,1105.0612508916004,831.3944544573732
D,2844.893205945346,1086.0718408658422,816.8268970978348
D,2645.4967114459714,1208.9592806439955,819.7008705158911
D,3020.236271699295,1127.0116060453163,761.6267490894592
D,2835.8638726437525,1131.203990535006,755.5106480487449
D,2745.828388045459,1115.190022275265,735.3113560445233
D,2919.728416491426,1133.0295225859668,768.957820776426
D,2667.2179924750353,1070.090814868488,856.5974436807102
D,2735.4312462439466,1170.6780127910897,787.3508760496019
D,2432.143389291536,1237.811206754272,807.7134793712073
D,2715.604974212161,1134.388782548399,736.1243895028869
D,3081.862331558712,1084.4450421718848,760.5735699290735
D,2720.98597576556,1140.565549931881,834.5108593304402
D,3076.6596722122363,1113.3370190081735,795.7710132595149
D,2835.5650442596952,1080.2445937795776,875.6007951879716
D,3016.4216501962314,1146.7417802635869,842.7722614511355
D,2995.149467835754,1140.6497241734437,793.7288787880582
D,3037.5122113035836,1082.258476591834,846.3576217303983
D,2792.2141064312614,1222.6016389937417,780.7959013690769
D,2871.6699986131835,1134.0512853466844,760.2315065292215
D,2785.868248382023,1214.3335276999746,690.6318964766401
D,2649.058008593557,1094.7932069084598,738.8906358553734
D,3037.209120990667,1207.4360523420619,804.1188421568597
D,2733.9420656721722,1211.830946033907,718.983526389874
D,3126.4479487888884,1097.1130275203152,770.7675245870919
D,2763.3766483101463,1075.0474988791952,856.1756674897367
D,2935.3919218667697,1205.038726790132,733.2157149260269
D,2849.548421172965,1165.5944295540237,791.5730422446214
D,2660.1552687091985,1197.0884012002202,785.7465307327603
D,2689.159078167208,1030.6217693534088,804.6903273517798
D,3170.004349659368,1078.333557273931,787.6559573186263
D,2980.8022158077306,1063.8837512854461,762.2576881672298
D,2702.54558036829,1191.9296362660343,832.761656333276
D,2846.455920580121,1088.189504881135,763.7090138739176
D,2734.9736097883583,1080.4911286598133,777.015408258039
D,2905.165499606015,1163.84662284354,780.6785261635606
D,2832.0560017597413,1131.3679148389006,730.343889395557
D,2846.6110474539814,1102.8500667461758,728.3862472918239
D,2876.3436260767203,1101.2537339314267,789.8937906251575
D,2943.686459487803,1082.0264406389508,784.5973360649496
D,2568.368289099673,1223.047879546607,727.9284532964931
D,2751.3074636694905,1212.0199785337927,771.8418797365375
D,2654.9274466943975,1176.5025595938753,807.9652926470038
D,2734.594088881629,1106.1841736196734,763.9972796973638
D,2794.7682167511325,1028.4792428308415,773.9153982233382
D,3075.8886847834606,1085.1089058609552,758.2145751750057
D,2656.8731859566687,1170.770797419256,827.9848568354598
D,2990.6608788918807,1065.11299855084,800.5168670759062
D,3026.44550483105,1164.948864517935,799.6818981345745
D,2757.404067896716,1148.5022379914801,829.2782249175351
D,2870.3431063421413,1065.0979938575115,763.1915726191328
D,2994.750270891126,1154.4454205959423,785.6493741553921
D,2745.773006705566,1203.512433454356,845.9172119449591
D,3002.362304170146,1217.9392040980972,766.9925212980812
D,2753.3761234508047,1127.1195941452463,782.5062850991727
D,3026.059992953686,1202.2223668018062,802.027229572288
D,2621.9164286624195,1040.1203592268976,790.3900701845065
D,2948.293164630821,1131.4805916175874,855.7770209194067
D,2671.1593246182024,1067.36560926865,755.0598279467778
D,2724.8356334973973,1165.8930373411365,764.5321521855112
D,2605.444926867453,1186.6416563402827,712.2738772868834
D,2672.743986910888,1043.8302667817482,789.0880858696177
D,2850.2699369557513,1244.854605433729,816.6849309224838
D,3027.5604410879187,1152.3930281937544,742.8508123864135
D,2842.088793401482,1169.649513219599,808.483678276924
D,2757.295405251902,1163.7630717108402,744.5652577386486
D,2676.6892037115667,1072.6234283933045,781.961644853143
D,2657.689506663226,1111.8745186553267,816.258891332715
D,2678.686889455343,1107.3550764969548,783.7972013581094
D,2858.860430496356,1107.640294442244,811.7268856841079
D,2907.371864870803,1200.7438551277446,777.8134448542473
D,2751.5899841047644,1097.2265011497116,792.9894245751416
D,2770.745603467048,1103.671156627731,763.4943823312202
D,2727.4629035004555,1147.3043992049231,725.8386267216545
D,2866.785900497465,1174.4279695908876,758.3166696541765
D,3095.3916158724446,1137.0008904634853,720.0295565099493
D,2784.288501625262,1139.5588690323532,798.5321830450168
D,2787.6508099955486,1078.5428083399906,738.2410068627154
D,2731.711780932348,1104.3183594089342,736.6792588606841
D,2720.5267816521578,1173.4572441881553,845.3705123304698
D,2930.67119399858,1210.172909695411,819.0393261845259
D,2941.638002369846,1116.8131722583437,786.5025698010103
D,2764.60854884521,1123.55471317945,783.6619252700962
D,2924.7555406029587,1160.044768070059,774.6805672792893
D,2831.8420702139033,1160.6207366941924,807.0617528061584
D,2609.517882948083,1074.8043068505403,824.2404763503313
D,2815.4052167257346,1111.9124494967557,770.7103455822382
D,2786.7648108525905,1167.6908659905844,737.731959815051
D,2827.4986178053427,1149.979487032783,796.474262141883
D,2855.4683962648933,1165.303473881837,758.6362153011729
D,2691.0174541957163,1275.5578523766292,769.2356140673761
D,2797.955028743575,1174.501317550376,843.3272868601852
D,2747.1126298888207,1079.267292766835,732.4939116515876
D,3048.9465984762132,1077.0355231690132,779.9239406790671
D,2686.0073817155326,1053.7333838599684,769.5827424616915
D,2691.5845227126283,1096.7155054359557,859.3384040541496
D,2883.9953299091435,1188.9074687106665,813.2029559292633
D,2809.7584376612417,1111.023997187351,790.7208965931766
D,2847.7852487144683,1103.6918523050106,786.070557779731
D,2724.2662454144834,1126.2611895396003,767.907180320098
D,2644.835189924064,1002.4542134952287,744.3295800898547
D,3078.739578639586,1118.4100747803138,811.3015566830046
D,2524.028345795218,1078.7293513396262,728.1071804420002
D,2795.4352385756993,1273.5670712944018,798.9723307330502
D,3063.420489698866,1121.5479938674544,834.2981490490406
D,3116.7438469836243,1129.7878370278859,759.9417130265714
D,2637.9250956969904,1118.4453773128282,784.1980651665909
D,3110.7706507697,1062.4454782713424,783.3297969488669
D,2567.819693259786,1111.7598713219693,793.1599887069393
D,2896.3767411596245,1169.4565109236612,796.5186274842313
D,2905.955577941589,1138.5979825273512,740.0808207511307
D,2562.546036728376,1104.948131725326,775.7432673388809
D,3001.0551697611777,1130.2858248511286,773.3239792138381
D,2878.436430310059,1120.6633191127717,812.6516650588779
D,3103.481906915804,1260.4366172071677,784.7894364938973
D,2871.569201894997,1225.679027637214,775.1439830059006
D,2919.9019304396943,1071.5229046338452,768.8617312598614
D,2987.2433838703173,1095.206488000863,775.9996014706061
D,2601.7215980409806,1249.9276391281473,830.32124612635
D,2850.559658740768,1164.8267311342763,796.4598210761385
D,3019.464819527947,1106.532157593306,809.5950505581975
D,2976.131209637927,1205.0305151230627,692.7715669863721
D,2739.3824436689615,1078.111108710052,786.8414225515353
D,2539.336533004585,1019.8086197942897,865.7422094327679
D,2911.2177416227837,1142.8733250136925,795.2014168981123
D,2844.663338433384,1192.6495172921266,756.3030542999016
D,2850.350013441588,1148.9175280188622,740.1201967222019
D,3004.310007939703,1110.6855611736,820.7303162060376
D,2840.225676963653,1228.7876184808345,740.3341465932344
D,2670.8320572267244,1084.5564904309554,786.2051912475863
D,3041.6553374838827,1226.4877175117863,690.795726152879
D,2859.2586511646223,953.5042349227467,812.0459915473056
D,2981.885521383203,1133.7141251974838,784.2794806011701
D,2834.3978116831618,1091.4436990154973,797.8581109168038
D,2791.32519016656,1188.8405690876502,776.562868207024
D,2702.423537363858,1048.762886694839,708.2082685815744
D,3009.326319366366,1109.9975647576077,794.2213221226884
D,3075.792060714326,1104.0327139822798,756.497004234916
D,2805.3387605674284,1137.6717773838557,854.7088802274908
D,3045.093867886089,1171.2657236235032,837.5996076793277
D,2798.8354754254187,1152.9925474163056,769.2258921807639
D,2641.7999843797547,1204.3800853338762,801.7628355623041
D,2826.5519744474213,1135.8598261590685,722.1823092911009
D,2685.9804829588365,1155.0935000624766,760.3381503429306
D,2793.2589185800903,1130.055535520547,754.3495945698818
D,2687.329933212604,1044.4180865634387,775.2784612045994
D,2911.347526922572,1042.6415807219068,780.0609324298517
D,2863.6974272800485,1079.7918330681846,836.5346377409528
D,2769.536989891777,1130.2484496956702,774.702426001649
D,2573.966651530143,1193.2971176716537,743.6869920932288
D,2790.60330322471,1169.9471448725901,838.0482787909441
D,2671.5135617961664,1110.6397323382366,834.9834475017793
D,2889.476399753693,1174.1225331941314,739.9533057179407
D,2770.45561437437,1126.4669474407915,747.4992097257568
D,2587.550768854844,1107.0036818622277,833.884954193772
D,2832.355293337142,1214.0597238909677,787.9907667006628
D,2716.0232685821798,1208.5687599515618,789.2913357930814
D,2959.8116431387484,1075.3189598803515,821.5634331094464
D,2974.9271657068407,1152.4587737994511,749.489692549128
D,2817.503553385779,1170.7213371631324,790.1599592785217
D,2908.872882620816,1193.495567554685,755.6781581858264
D,2660.9033223204283,1133.8677960820567,768.1235296461317
D,2934.9615135376484,1074.9684914673796,820.8459121866384
D,3015.1300298680035,1136.017321970098,783.37174570395
D,2715.6224340263025,1105.176860938273,765.054452620786
D,3027.743137578716,1131.9177393659481,729.3691460432077
D,2860.0560331062147,1182.9332790785452,780.0076860279917
D,3031.452937689451,1180.162492300703,740.0315230978794
D,2746.137686889628,1148.8496527849177,715.935310255061
D,2871.493571330851,1035.942118131936,820.9650764397941
D,2952.1070442925893,1164.671581299976,754.6069498720423
D,2848.0326388354315,1106.840158709168,740.7466634155749
D,2776.169486737877,1175.661482472751,782.7109442300803
D,3028.8402412877804,1179.4963346424795,806.7218762830144
D,2596.8195712182805,1119.8029954871802,739.4362573725446
D,2798.1599933971047,1096.6219161611648,766.2545265830875
D,2973.8361778111876,1162.9941959675314,820.3278184517328
D,2597.9835450069427,1139.2929627677697,818.7498295235373
D,3036.6889831820663,1048.0685794654664,767.2745640079063
D,2970.0328063694724,1125.07859183231,745.4481898236722
D,2605.140115996364,1082.1137528311322,715.0483898425864
D,2832.2546165049644,1186.9104185522278,731.758935664619
D,2860.3914394590006,1184.0113944725254,780.894239836572
D,2596.569965557685,1157.9368163048302,778.8660368069475
D,2801.901543617559,1104.9396444408055,784.3890489960013
D,2895.9862886727105,1271.7888140302762,785.3865672705203
D,3037.3731317937895,1156.3204887386466,777.1134188053552
D,2844.9749109128343,1066.6053742014656,792.9438435728671
D,2542.720412847222,1087.0005508719314,785.2893727868753
D,2992.5902969728527,1217.2594657495088,771.7628560650215
D,2845.987285517698,1191.9117882722592,729.0832760058665
D,2881.150347750549,1088.975685133622,774.2902320053742
D,2759.1859170302027,1160.7283416163348,802.489358470055
D,2949.8203092485123,1155.7776934567808,787.7030797172854
D,3085.7881606219307,1049.4164048128002,847.2135650380468
D,2783.0771464677823,1168.4266421057198,768.2829894728198
D,2724.8011219073105,1163.5239845507122,821.695110451394
D,2890.7887232413977,1105.2078233164123,922.0232199529519
D,2993.238602326315,1189.013842878972,767.216746789517
D,2735.7265906935877,1120.105140492121,823.2289255585265
D,2684.126667604893,1075.3260223733948,802.0693311777478
D,2869.0705379834676,1092.246191047797,738.3885002628855
D,3027.0310554636226,1156.2778513570152,727.7539245214203
D,2641.34007430518,1115.4661199648133,809.6174725632576
D,2908.015242857689,1200.2793409016692,722.8018400186559
D,2855.6071525968873,1216.9917068758532,833.0459075750916
D,2874.6780893754712,1269.3674512915402,804.7925837960394
D,2971.2358245571977,1138.5246417864487,750.5029148144306
D,2700.420460850041,1146.315744200323,772.7408466324994
D,2574.2757034082165,1077.7349243762178,768.5663404331876
D,2926.691847882327,1135.087003265994,778.185892579955
D,2684.647937067132,1137.3158333475271,832.5108951217658
D,2845.967205921508,1050.3845885718301,732.1280348824081
D,2907.1369894639092,1123.2588810073553,778.0876420144577
D,2737.481934487916,1164.593813652955,769.2491632977691
D,2797.650213091921,1087.6505113535345,816.9920451924752
D,2792.7760498237612,1170.5276029212023,734.3902494244716
D,3068.8242991390593,1208.554845387551,706.4224009998189
D,2710.7664285210035,1163.1296334093615,729.4645959773814
D,2805.418915598538,1160.232685443482,773.7864531372012
D,2900.084024939438,1096.618861418613,693.3647107783348
D,2962.6746820777066,1191.4262723246238,878.7670108813594
D,2512.3452636676748,1178.6472638108992,704.1229625078437
D,3072.0168513725553,1163.7108361539333,743.8271784982423
D,2934.167413413723,1104.587043561678,792.7312486874771
D,2853.081653128723,1235.0687501331663,851.8728567888784
D,2739.666129293781,1196.1003991021748,794.8565080750201
D,2624.529292138624,1096.4542279948603,872.2265051893653
D,2874.5290414359774,1192.7874801165954,772.719669602069
D,2747.760201641629,1137.5486240336381,770.6086366426352
D,2613.152686138338,1079.011114016611,808.6428902877976
D,2770.24647469874,1137.4600372991852,790.1737451219161
D,2868.202666893203,1201.125690682713,738.0959284215738
D,2904.51968456436,1178.885578671916,819.4975119700088
D,2624.49603496262,1150.4737316021094,848.0127657068621
D,2810.0041826950846,1163.4624990715718,811.4744479685514
D,2679.2036579709657,1240.1612446071986,800.5055061216357
D,2897.353797364112,1041.5968449290017,812.0269743702298
D,2895.5051402027343,1228.2540674146132,768.845093381415
D,2684.5426438607,1097.2488250968179,761.2805999229649
D,2666.01887163985,1209.2810893499084,832.8466015474816
D,2796.354211799024,1113.6912364256177,710.1054312848809
D,2922.2697292488688,1229.9153981813079,756.1175462910143
D,2807.5100249603724,1160.6677550027334,848.3385369818168
D,2852.208402523115,1147.1004192303062,788.0023874702903
D,2622.785410025201,1053.8222908624637,749.4477886460642
D,2967.020149054077,1116.9517183929877,760.3189618942705
D,2746.7389458949,1128.1810893027518,847.467314826669
D,2802.6509291395664,1091.338307374708,781.9858418156377
D,3071.817805133529,1107.439555964457,734.8817544207716
D,2753.260032714065,1143.313780224591,807.8758091297295
D,2966.171961309933,1076.6032588389398,743.8694896893733
D,2778.3553689744863,1174.8792038027836,731.7966915966795
D,2738.245440249021,1102.3321561694013,817.7752928019787
D,2898.5904194058185,1187.3312029076355,833.2753748938007
D,2780.8422065734217,1068.5553304043108,734.8833707230739
D,2564.4592118136916,1109.9420440749602,765.9961068908207
D,2935.202541040873,1136.9607275356311,761.8526742484212
D,2807.6209798661253,1076.9863061250014,821.0421265878377
D,2713.0287225312973,1071.2519037540412,812.9382907999267
D,2905.0719862209758,1038.094670497848,814.3878138354341
D,2719.2871193599194,1114.7508628343694,788.3031352054483
D,2906.831433425495,1161.3032171222515,779.0545941781206
D,2764.0403619570734,1159.4141353945174,776.376954951708
D,3078.9160496285804,1169.3080317662905,744.9406198441267
D,2756.5628868660406,1138.7373156683584,831.7427889485012
D,3023.2480272866333,1113.499547883236,744.5415838421823
D,2674.1165330616864,1150.3379534098563,870.9627772749432
D,2900.1200875208206,1045.4657684843485,752.6495397682437
D,2735.9033146994984,1089.3102568574732,765.8527461363187
D,2876.1585543760157,1174.7365304175264,823.633364320295
D,2898.0174033142616,1025.0042663493218,739.7122558569022
D,2801.677121995482,1144.3654958075929,814.6383869531678
D,2830.097605681808,1138.8801720194567,790.2859870305803
D,2787.9909304840944,1140.9350759450597,824.9637465904088
D,2812.151781091699,1134.2839171186527,779.6884899438412
D,3007.245662507313,1073.0625710360878,850.3468212415962
D,2657.8948821424096,1098.8402891565834,810.0820294323833
D,2969.4807174008824,1056.2812558344858,738.3299922402012
D,2863.2314046974248,1269.1630212249836,829.6665615979985
D,2788.968696591988,998.5934649572971,784.1881487791462
D,2875.1563086748934,1114.2629159864969,747.7792281691554
D,2846.47413475738,1082.479564186823,854.1191202045807
D,3038.164365411775,1173.369437474469,784.5031977241093
D,2730.7848309701653,1134.8192879549968,845.0145531298441
D,2946.653953051252,1147.569721417463,817.0811977492446
D,2901.040225669373,1158.5085642655743,819.2909952636195
D,2897.004303449256,1184.765723501872,787.3021642882276
D,2788.1174337655575,1104.8643484761994,754.9415599063591
D,2597.3499335272554,1084.2018110210975,744.2596696698158
D,2752.3628583270543,1224.735471164255,774.847205635625
D,2858.1374848516643,1151.5245558082775,842.9950346464944
D,2742.7273339170447,1123.3607458413421,776.8529145322182
D,2984.478721635397,1212.345203405253,799.5324981590485
D,2998.0868036175375,1146.0911445994386,774.259843180563
D,2990.4358410258897,1163.6966839532797,752.277527496309
D,2964.8358364631586,1124.1576185580482,768.0813414376198
D,2950.0922167897993,1130.954334400009,796.1888308323734
D,2917.4658692707967,1091.5288330973285,796.02841455084
D,3014.545602462941,1081.6726662355902,798.5689421088595
D,2706.879155877263,1194.0153884421347,820.5149130454286
D,2773.9696855568272,1261.506907444441,824.2137183218109
D,2923.818372701227,1172.9546988988286,819.422345804503
D,2683.4152920971246,1147.053711592586,795.9635845489846
D,2767.5007878616784,1162.4003713044171,829.0976624319479
D,2764.446204807454,1132.90869973891,748.9561441969034
D,2571.677151814716,1180.243347853565,779.9950953115274
D,2830.7182137019736,1079.9512584877436,773.7560871911368
D,2978.8390430325157,1136.0466519290733,782.1396257520639
D,2853.3029928343153,1065.7734951065133,805.4031441231971
D,2646.7660261738847,1082.6298349833512,740.0281632702702
D,2799.258234711767,1115.9806864390496,780.9521622540626
D,2696.177830239566,1193.1121341934022,813.5687765587633
D,2799.457531979689,1108.8287704978052,758.37608988487
D,2780.207526704492,1056.4660710069331,743.5273344581276
D,2945.448999348277,1153.1429492091092,844.8184186773835
D,2781.753644796092,1115.46604870033,765.0715469965705
D,2778.9339749695946,1098.5146120532731,791.5820897835351
D,2828.1094942813556,1107.0368562955862,829.8573650533881
D,3091.797508655067,1202.2615852765691,802.7947427109066
D,2931.561885348445,1241.4444014125359,810.6904692804055
D,2741.371757612981,1158.2810795137511,805.4548385897725
D,2683.5459209061282,1119.8159295010676,823.9703007293659
D,2566.5228258109983,1064.9756586416943,774.1113045558138
D,2873.9395588854054,1058.886477126902,776.048879722445
D,2986.9121177193056,1139.8994027618194,817.6714232487957
D,2740.3934860674976,1089.9967225343744,814.1485230726311
D,2876.140293493454,1068.6581467584108,749.727162223843
D,3044.918871237307,1083.4852635341429,817.4855375596502
D,2756.4800383506017,1135.8196113356269,792.5038418478387
D,2527.3414530774567,1052.9176553477294,784.3713043836387
D,2721.727771993716,1192.6058175715984,718.2809796020997
D,2903.8140139436277,1057.8306346810343,767.2502999786601
D,2673.7098596895994,1244.058017210764,728.6928310360202
D,2806.765171013894,1037.9157067924555,843.4632132668565
D,2880.6610771642213,1143.7800714892044,838.5719202793418
D,2844.816048728873,1148.471653028813,786.1438724989441
D,2903.5851667525685,1108.0293293932723,772.6320806474619
D,2938.4192495381913,1151.7547836484878,776.538775154312
D,2626.2462383864636,1221.0892561616786,755.1702170064224
D,2963.397898064799,1145.9828074158831,730.4907570873986
D,3000.821297427323,1150.4579087154939,833.1452361805815
D,2798.2438914560885,1175.9901098621287,712.1733163019773
D,2753.3695200605616,1063.6939787292638,766.3646906560008
D,2890.6198176182675,1101.6598510212445,814.7330337565944
D,2703.0462947307383,1186.2814396553188,832.1460173273811
D,2967.109890274847,1116.450061856069,698.0010370002813
D,2906.2019799393133,1128.8866682041707,742.7937556880269
D,2745.4533960402982,1217.4753579740648,736.5868651661734
D,2890.1252555977153,1148.3800243762046,767.0440116949007
D,2915.0080154486022,1228.7115307054555,769.442312773244
D,2789.662850131513,1171.3332866034434,816.8573821770368
D,2805.9677423506128,1118.6547717898807,694.4009033658933
D,2714.1451415738425,1071.287097026563,807.7346061059793
D,2789.560903657561,1119.9243728053889,780.6463529055226
D,2701.1310824182933,1224.2244402039212,831.6944722517527
D,3052.4766777663335,1174.818098734369,779.8488796083933
D,3051.9997775845723,1097.3210837201427,746.9792893687609
D,2739.066574114496,1165.6990879607322,751.2397921982114
D,2802.0613340636187,1045.0146193073447,799.7868638349729
D,2609.785004553745,1083.0532520836475,828.530376617714
D,2990.6609463584387,1157.260983486241,791.7646628667608
D,2749.0284978218187,1092.099071899443,766.8544617025743
D,2610.272030565921,1150.339077921368,782.9068554237684
D,2692.2009171405102,1225.1011329901892,804.6999803867093
D,2921.6880627260507,1108.3190922009753,780.9480604530721
D,2912.585021030464,1144.6780384512933,843.5542256452635
D,2795.225195198355,1107.340961768989,805.7675748262092
D,2645.4318051531445,1188.5000657551009,730.207204186883
D,2914.168154847467,1099.1780621229927,799.6106109397015
D,2952.1168239838157,1144.7143239046227,734.1548018384315
D,2697.37533547559,1094.6121607892812,706.9999808050069
D,2983.1998736529486,1142.2541108709595,736.6580203353698
D,3029.54128987312,1096.1645639121523,790.7848556983737
D,2707.471799018296,1021.3628232909113,727.7185961768582
D,2760.67315116166,1187.0232622845035,794.5321193832915
D,2843.79696381538,1021.8304310280907,830.5968640669078
D,2855.5835731451725,1129.2170763501254,825.2211224450664
D,3000.14653736784,1201.580726064202,771.3512723037367
D,2682.3091096172716,1192.1708216936697,727.6946239981003
D,3098.952651499397,1137.590374167051,739.5724698149312
D,2650.0601601530866,1063.4320459936157,786.481171507449
D,2823.097404407558,1065.7996205446777,767.080401534992
D,2630.8475234839025,1169.472342577629,778.8681329582985
D,2770.5695661644563,1062.8353105321644,769.278923811301
D,2765.440423153899,1154.0468766287051,787.5220520454673
D,2935.838886413603,1108.4760523289124,708.3509308392269
D,2963.9423141756433,1082.8333532588633,737.7748890797543
D,2817.911943829938,1153.1689651358165,760.2708383568416
D,2747.9365933767003,1113.7897051509165,836.3159007062823
D,2823.621854036792,1081.01971071857,743.5985599129391
D,2788.5751538429695,1149.5103306527908,799.8994253247797
D,2841.531194863227,1088.1815936679093,764.4450922521514
D,2927.6277929192847,1070.901976646264,762.8123300003251
D,2908.361755532847,1185.715985032878,773.4666547588815
D,2765.9375983474006,1060.9037009259955,801.526238982493
D,3010.211691542727,1281.7007505284625,796.0907234663797
D,2816.81579318787,1083.7547571730286,707.63063751833
D,2848.9866460632643,1269.4992620247644,830.6252175681025
D,2981.6588747988685,1149.9502400088895,795.0393794089466
D,2481.7668786591494,1179.310600987395,758.3767507580644
D,2724.9160986606607,1117.639005066839,767.0589746869379
D,2722.669854413601,1136.7879336995954,759.1992598680755
D,2838.1656013527677,1051.528300133558,772.6410440568197
D,2669.2030627363015,1099.5656787093212,786.5997248204594
D,2597.5155367966,1089.2872609709425,803.2180592278588
D,2624.459288728549,1236.9828535678362,828.0321306869017
D,2754.172775675338,1091.2864897338084,788.8857532252506
D,2619.618329307765,1022.2782932295178,763.0629634057473
D,2805.0723141698904,1141.3634663432806,756.9943789405966
D,3003.8812782018626,1051.0760673981154,736.5508636298862
D,2892.7129970076476,1070.0184284958104,734.1274863416947
D,2841.4176966596515,1076.1599151660494,775.8030530896972
D,2725.1802537763247,1087.0575016484283,698.9049744679801
D,2843.706317178373,1065.1596084479856,774.4301419521332
D,2751.6907883531826,1124.2703422658467,775.1551766447822
D,2851.340309029659,1094.663271675286,829.527297515625
D,2563.1471114071924,1123.1296244676535,813.6548196288444
D,2891.3202844839675,1080.6293392531757,749.4380134988177
D,2681.8408906230834,1170.0361294217373,752.1059784014694
D,2860.023380043031,1151.0123203195142,873.4857649345913
D,2868.2310778840006,1089.9270199621737,723.9811322663071
D,2785.0495966931503,1129.2359241501283,694.6721834553988
D,2723.2037925666264,1152.889624432605,760.2115110761059
D,2960.7696785416642,1047.4853539398744,807.4322741269831
D,2953.0412315034646,1190.3289998277992,719.8533081792465
D,2868.414854775063,1098.014766067978,726.0901376405677
D,2765.5618772337125,1084.597250060034,816.9553057817991
D,2896.444544033516,1070.5411542114164,752.7191576949023
D,2770.245523502933,1131.8873876323435,820.2990716310876
D,2921.5384644990654,1138.9190638377709,770.8216624116033
D,2573.602410313425,1209.38546516396,763.540877853346
D,3043.5434419481876,1147.1390077930882,860.0873483466675
D,2909.6126005113238,1054.6612849466542,757.0070754957997
D,2800.1181435531184,1086.3691320122473,766.2757750890412
D,2630.988190808206,1136.3249687664302,790.2709366088772
D,2682.219751702496,1246.2064438697726,783.4801928530019
D,2708.676189703445,1043.4421677619757,783.3407698309594
D,2787.2190191667546,1180.47672353387,775.4013911528447
D,2655.446907943656,1230.8967992228866,798.0111515447556
D,2788.119849922312,1145.3514685863452,799.5113384037328
D,2622.245446118247,1144.9570316938875,763.4226783678736
D,2895.630757970921,1093.9576666823634,757.386392558459
D,3058.797399117245,1205.9158067621054,652.3083359222766
D,2987.334791923961,1131.8165649085595,753.3454904437936
D,2681.78692731808,1082.0901187136967,754.4485013571839
D,2664.8488791841237,1059.0587392510738,740.3731551095452
D,2869.663212335275,1138.8451204388214,802.7061944331
D,2814.6285787035404,1061.780614019376,800.3079180624253
D,2682.137873822862,1172.7276923529714,735.4708238845307
D,2726.928300351822,1115.4729548157425,807.3355074812738
D,2848.850812000388,1137.1360750981726,854.6353660564097
D,2564.6179776350095,1077.0201498946087,738.7795899325774
D,2573.983893838975,1095.1312916680736,807.8573858462614
D,2740.4593873295757,1117.0854311911776,713.734233971275
D,2711.5305887873587,1109.7755129546251,806.0857365004648
D,2587.501804613947,1110.1555032430394,823.4402440741902
D,2761.154240069995,1015.8361116780591,830.9518141054468
D,2927.7674482864127,1185.3817595444752,712.9052485945923
D,3037.558748489627,1092.077918365684,761.1064092281999
D,2724.767864161929,1189.7860319350557,773.9788743346683
D,2892.021833801373,1140.3111780998322,777.2886097557914
D,2690.3140901990373,1238.929585359081,723.8544788068708
D,2882.2102611336973,1157.3940944316935,826.0776129742522
D,3019.998312571954,1128.196327553127,801.7118976463616
D,3073.2001679158943,1132.297959638816,739.3557727987048
D,2769.7131024868418,1061.8961072786983,795.519446469344
D,2974.301216589458,1129.1248432505638,717.7015100688353
D,2968.2570979101442,1035.1062189830639,720.6304659221053
D,2798.8186196857455,1150.3014019543684,797.4887648265137
D,2814.6610952510378,1235.97048585966,783.5448237192991
D,2970.0951359675146,1180.6990192405788,730.5132807574131
D,2800.0340551952845,1256.604605154362,761.3050991536329
D,2728.7435819608354,1145.688693027895,762.704296762395
D,2711.928913374284,1108.549503203897,836.9199776669449
D,2804.7094407633667,1060.5653381395323,721.9662976876572
D,3135.600856406091,1123.314607816143,797.9702904626996
D,2715.081535640847,1154.2320030546164,837.9868228950398
D,2731.900438455382,1162.0477291010795,726.1056079264804
D,3109.6286959133913,1151.2528408378919,764.880400378043
D,2781.940173791994,1107.0298316875858,763.0797533409776
D,2478.413685900228,1130.4355464169043,775.5377375223469
D,2892.9990090611795,1106.2854352021213,750.8910319327931
D,2822.9021778432398,1044.4174908924606,786.6006754732255
D,2561.111120555533,1199.6624992535892,807.7207417685532
D,2693.222554248929,1173.5526391576004,785.354630457114
D,2681.527755370818,1021.1006342693877,793.356813437803
D,2711.847403184533,1198.1942715587372,781.5480173080863
D,2725.218923254579,1238.1172400395387,803.5102355361473
D,2307.9017840673005,1108.3729475326788,726.9513248619148
D,2711.0685311938923,1127.7791997414272,794.8255942603437
D,2860.904842786437,1197.2231907488808,805.8591666417134
D,2905.154266392521,1147.44476395397,831.2494951989464
D,2779.3417521014426,1119.5107743358412,706.5873605664227
